"artifactId","numIncoming"
"org.jetbrains.kotlin-wrappers:kotlin-react-dom-js","2425"
"io.helidon.common.features:helidon-common-features-api","2425"
"org.finos.legend.pure:legend-pure-m2-dsl-path-pure","2425"
"org.eclipse.jetty.toolchain:jetty-servlet-api","2424"
"org.webjars.bowergithub.vaadin:vaadin-control-state-mixin","2424"
"org.finos.legend.engine:legend-engine-pure-platform-store-relational-java","2423"
"org.jetbrains.kotlin-wrappers:kotlin-react-core","2423"
"io.fabric8:mockwebserver","2423"
"org.netbeans.api:org-netbeans-modules-editor-lib2","2423"
"org.jetbrains.kotlinx:kotlinx-serialization-core-iosarm64","2422"
"org.noear:solon.validation","2419"
"software.amazon.awscdk:kinesis","2418"
"com.ibm.websphere.appserver.features:servlet-3.0","2418"
"uk.org.lidalia:slf4j-test","2418"
"com.lihaoyi:ujson_3","2417"
"com.liferay:com.liferay.gradle.plugins.javadoc.formatter","2416"
"com.liferay:com.liferay.gradle.plugins.upgrade.table.builder","2416"
"org.apereo.cas:cas-server-core-events","2416"
"com.liferay:com.liferay.gradle.plugins.wsdl.builder","2416"
"com.liferay:com.liferay.gradle.plugins.tld.formatter","2416"
"com.liferay:com.liferay.gradle.plugins.service.builder","2416"
"com.liferay:com.liferay.gradle.plugins.xsd.builder","2416"
"com.liferay:com.liferay.gradle.plugins.lang.builder","2416"
"com.liferay:com.liferay.gradle.plugins.wsdd.builder","2416"
"software.amazon.awssdk:identitystore","2416"
"com.liferay:com.liferay.gradle.plugins.jasper.jspc","2416"
"com.amazonaws:aws-java-sdk-datapipeline","2415"
"software.amazon.awscdk:route53","2415"
"com.google.elemental2:elemental2-core","2414"
"io.zipkin.brave:brave-tests","2413"
"software.amazon.awssdk:appflow","2410"
"org.opendaylight.mdsal.binding.model.ietf:rfc6991","2410"
"com.ecwid.consul:consul-api","2410"
"com.sleepycat:je","2409"
"com.daml:ledger-api-auth-client","2409"
"io.r2dbc:r2dbc-spi","2409"
"org.eclipse.rdf4j:rdf4j-rio-turtle","2408"
"com.yahoo.vespa:service-monitor","2407"
"qa.hedgehog:hedgehog-sbt_2.12","2407"
"software.amazon.awscdk:cdk-customresources","2406"
"org.glassfish.jersey.media:jersey-media-sse","2406"
"com.vdurmont:semver4j","2406"
"systems.manifold:manifold-strings","2406"
"org.apache.chemistry.opencmis:chemistry-opencmis-commons-api","2405"
"io.scalecube:scalecube-cluster-testlib","2404"
"software.amazon.awssdk:braket","2404"
"io.quarkus:quarkus-smallrye-reactive-messaging","2403"
"tyrex:tyrex","2403"
"org.onosproject:onos-core-serializers","2402"
"org.opensingular:singular-commons-test","2401"
"org.apache.tinkerpop:gremlin-test","2401"
"org.wso2.carbon.identity:org.wso2.carbon.identity.application.authentication.endpoint.util","2400"
"org.apache.skywalking:java-agent-util","2400"
"org.fugerit.java:fj-doc-base","2399"
"org.wso2.carbon.deployment:org.wso2.carbon.service.mgt.ui","2399"
"org.opendaylight.yangtools:yang-repo-api","2398"
"com.github.plokhotnyuk.jsoniter-scala:jsoniter-scala-core_2.13","2398"
"org.jetbrains.kotlinx:kotlinx-serialization-core-iosx64","2398"
"software.amazon.awssdk:ssoadmin","2398"
"org.jetbrains.kotlinx:kotlinx-datetime-iosx64","2397"
"org.wso2.carbon.analytics-common:org.wso2.carbon.analytics.permissions","2397"
"software.amazon.awssdk:honeycode","2397"
"software.amazon.awssdk:timestreamquery","2395"
"org.wso2.carbon.deployment:org.wso2.carbon.service.mgt","2395"
"com.liferay:com.liferay.gradle.plugins.alloy.taglib","2393"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.application.mgt.ui","2392"
"org.glassfish:javax.faces","2392"
"org.jresearch.commons.gwt:org.jresearch.commons.gwt.base.model","2390"
"io.gravitee.apim.gateway:gravitee-apim-gateway-reactor","2390"
"org.apache.jackrabbit:oak-api","2389"
"org.finos.legend.pure:legend-pure-runtime-java-extension-dsl-mapping","2389"
"org.mapstruct:mapstruct-jdk8","2389"
"org.wso2.orbit.org.mapstruct:mapstruct","2389"
"org.apache.hive:hive-service","2389"
"org.glassfish.main.admin:config-api","2389"
"org.typelevel:cats-kernel-laws_2.11","2388"
"org.scala-js:scalajs-junit-test-runtime_2.13","2386"
"io.kotest:kotest-property-jvm","2385"
"software.amazon.awssdk:s3outposts","2384"
"me.proton.core:data-room","2383"
"org.jboss.forge.roaster:roaster-jdt","2382"
"org.neo4j:neo4j-ast","2382"
"org.osgi:org.osgi.enterprise","2381"
"org.scalamock:scalamock-scalatest-support_2.12","2380"
"org.apache.geronimo.components.wso2:geronimo-transaction","2380"
"org.wso2.carbon.identity.framework:org.wso2.carbon.directory.server.manager.ui","2379"
"io.etcd:jetcd-core","2379"
"org.jbpm:jbpm-shared-services","2379"
"org.wso2.carbon.identity.framework:org.wso2.carbon.directory.service.mgr.ui.feature","2379"
"org.wso2.carbon.identity.framework:org.wso2.carbon.directory.service.mgr.server.feature","2379"
"com.zegreatrob.jsmints:plugins","2379"
"org.wso2.carbon.identity.framework:org.wso2.carbon.claim.mgt.server.feature","2379"
"io.micronaut:micronaut-http-client","2379"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.application.mgt.ui.feature","2378"
"org.kie.kogito:kogito-quarkus-test-utils","2378"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.core.server.feature","2378"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.event.server.feature","2378"
"org.neo4j.gds:proc-common","2378"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.application.mgt.server.feature","2378"
"org.wso2.carbon.identity.framework:org.wso2.carbon.claim.mgt.ui.feature","2378"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.notification.mgt.server.feature","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.user.mgt.server.feature","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.xacml.ui.feature","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.mgt.ui","2377"
"org.springframework.cloud:spring-cloud-starter-loadbalancer","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.user.profile.ui","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.core.ui.feature","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.policyeditor","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.xacml.server.feature","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.user.profile.server.feature","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.user.registration","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.user.mgt.ui.feature","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.mgt.server.feature","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.user.registration.server.feature","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.idp.mgt.server.feature","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.user.store.configuration.deployer","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.user.registration.ui.feature","2377"
"org.wso2.carbon.identity.framework:org.wso2.carbon.security.mgt.ui.feature","2376"
"org.wso2.carbon.identity.framework:org.wso2.carbon.policyeditor.ui","2376"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.mgt.ui.feature","2376"
"org.wso2.carbon.identity.framework:org.wso2.carbon.security.mgt.ui","2376"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.user.profile.ui.feature","2376"
"org.apache.maven.doxia:doxia-sink-api","2376"
"org.wso2.carbon.identity.framework:org.wso2.carbon.idp.mgt.ui.feature","2375"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.entitlement.endpoint","2375"
"com.liferay:com.liferay.gradle.plugins.test.integration","2374"
"org.jboss.shrinkwrap:shrinkwrap-depchain","2373"
"org.jetbrains.compose.ui:ui-desktop","2373"
"org.eobjects.datacleaner:DataCleaner-testware","2373"
"com.firework.core:logger","2372"
"systems.manifold:manifold","2372"
"com.nepxion:discovery-plugin-framework","2371"
"io.micrometer:micrometer-jakarta9","2371"
"com.github.ulisesbocchio:jasypt-spring-boot-starter","2370"
"com.sun.jsftemplating:jsftemplating-dt","2370"
"io.swagger.core.v3:swagger-jaxrs2-jakarta","2368"
"com.liferay:com.liferay.gradle.plugins.cache","2367"
"io.vertx:vertx-lang-kotlin","2367"
"org.apache.cxf:cxf-rt-wsdl","2367"
"com.cedarsoft.commons:test-utils","2366"
"org.tpolecat:doobie-core_2.13","2365"
"io.micronaut:micronaut-aop","2365"
"org.jvnet.hyperjaxb3:hyperjaxb3-ejb-roundtrip","2365"
"org.jboss.arquillian.core:arquillian-core-impl-base","2364"
"org.glassfish.tyrus:tyrus-container-grizzly-client","2364"
"io.ktor:ktor-client-core-macosx64","2363"
"org.neo4j.gds:graph-schema-api","2363"
"org.janusgraph:janusgraph-es","2363"
"org.kie.workbench.stunner:kie-wb-common-stunner-client-api","2363"
"io.smallrye.common:smallrye-common-annotation","2363"
"androidx.activity:activity","2361"
"io.quarkus:quarkus-resteasy-reactive-jackson","2360"
"com.github.scribejava:scribejava-apis","2357"
"com.buschmais.jqassistant:asciidoctor-utilities","2355"
"io.jaegertracing:jaeger-core","2355"
"net.javacrumbs.json-unit:json-unit-core","2354"
"p6spy:p6spy","2354"
"org.eclipse.dirigible:dirigible-components-api-test","2353"
"org.mvnpm.at.vaadin:component-base","2353"
"io.insert-koin:koin-core-jvm","2352"
"org.jetbrains.kotlin:kotlin-script-runtime","2350"
"org.xwiki.rendering:xwiki-rendering-syntax-wikimodel","2348"
"com.google.oauth-client:google-oauth-client-jetty","2347"
"org.apache.bcel:bcel","2346"
"org.smallmind:scribe-pen","2346"
"com.qwlabs.doraemon:lang","2345"
"org.neo4j:neo4j-util","2344"
"co.fs2:fs2-core_sjs1_2.13","2343"
"org.jboss.forge.addon:parser-java","2342"
"org.apache.druid:druid-server","2342"
"org.apache.geronimo.specs:geronimo-el_2.2_spec","2341"
"org.http4s:http4s-client_3","2340"
"org.eclipse.jetty:jetty-jaas","2340"
"org.apache.nifi:nifi-processor-utils","2339"
"com.yahoo.datasketches:memory","2338"
"org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-api-maven","2337"
"org.eclipse.che.multiuser:che-multiuser-api-permission","2335"
"org.wildfly.security:wildfly-elytron-realm","2334"
"org.typelevel:log4cats-slf4j_2.12","2334"
"com.google.truth.extensions:truth-java8-extension","2334"
"com.sun.grizzly:grizzly-servlet-webserver","2334"
"org.neo4j:neo4j-security","2334"
"io.buoyant:test-util_2.12","2333"
"commons-daemon:commons-daemon","2332"
"com.sksamuel.exts:exts_2.11","2332"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.micro.gateway.common","2332"
"software.amazon.awssdk:databrew","2332"
"software.amazon.awssdk:servicecatalogappregistry","2331"
"org.ektorp:org.ektorp","2330"
"io.dropwizard:dropwizard-forms","2330"
"org.apache.flink:flink-runtime","2330"
"org.apache.activemq:artemis-jms-client-all","2330"
"com.semanticcms:semanticcms-section-taglib","2329"
"org.quartz-scheduler:quartz-jobs","2329"
"org.wildfly.security:wildfly-elytron-http","2329"
"software.amazon.awssdk:networkfirewall","2328"
"org.glassfish.jersey.test-framework.providers:jersey-test-framework-provider-jetty","2327"
"org.wildfly:wildfly-web-common","2327"
"io.micronaut:micronaut-core","2326"
"me.tongfei:progressbar","2326"
"org.osgi:org.osgi.service.event","2324"
"org.apache.james:testing-base","2324"
"org.mobicents.servlet.sip:sip-servlets-client","2324"
"com.yahoo.vespa:container-documentapi","2324"
"io.smallrye.reactive:smallrye-reactive-converter-mutiny","2324"
"org.kie.workbench.widgets:kie-wb-config-resource-widget","2324"
"org.jetbrains.kotlin:kotlin-scripting-common","2323"
"org.databene:contiperf","2321"
"io.zipkin.brave:brave-instrumentation-http","2320"
"com.semanticcms:semanticcms-changelog-taglib","2320"
"org.neo4j:neo4j-bolt","2319"
"software.amazon.awscdk:ecr","2318"
"io.swagger:swagger-jersey2-jaxrs","2316"
"com.amazonaws:aws-java-sdk-config","2316"
"com.daml:resources-pekko_2.13","2315"
"org.grails:grails-web","2315"
"com.qwlabs.doraemon:cdi","2315"
"com.anaptecs.jeaf.x-fun:jeaf-x-fun-default-runtime","2315"
"org.apache.spark:spark-catalyst_2.11","2315"
"com.google.gwt:gwt-elemental","2315"
"io.quarkus:quarkus-apache-httpclient","2315"
"com.amazonaws:aws-java-sdk-simpleworkflow","2314"
"org.opendaylight.mdsal.model:ietf-yang-types-20130715","2313"
"org.scalaz:scalaz-concurrent_2.12","2313"
"org.ops4j.pax.swissbox:pax-swissbox-core","2313"
"org.jboss.resteasy:resteasy-netty4","2312"
"com.netflix.ribbon:ribbon-loadbalancer","2310"
"com.lihaoyi:upickle_2.11","2310"
"io.insert-koin:koin-android","2310"
"com.softwaremill.sttp.tapir:tapir-server_2.13","2309"
"com.qiniu:qiniu-java-sdk","2309"
"io.arrow-kt:arrow-core","2309"
"com.yahoo.vespa:messagebus-disc","2308"
"org.jetbrains.kotlin:kotlin-compiler","2308"
"io.github.openfeign:feign-jaxrs","2308"
"org.jetbrains.compose.foundation:foundation-uikitarm64","2307"
"com.fasterxml.jackson.module:jackson-module-paranamer","2307"
"org.scala-native:tools_2.12","2306"
"org.opendaylight.controller:config-manager","2304"
"org.apache.curator:curator-x-discovery","2304"
"org.opendaylight.bgpcep:testtool-util","2304"
"org.springframework.boot:spring-boot-starter-jersey","2304"
"org.typelevel:discipline_2.10","2303"
"org.babyfish.jimmer:jimmer-core","2303"
"io.quarkus:quarkus-qute","2303"
"org.apache.olingo:olingo-odata2-core-incubating","2303"
"org.springframework.boot:spring-boot-starter-hateoas","2302"
"com.bbossgroups:bboss-util","2301"
"org.codehaus.janino:commons-compiler","2300"
"org.mobicents.servers.jainslee.api:jain-slee-11-ext","2299"
"com.liferay:com.liferay.gradle.plugins.tlddoc.builder","2298"
"com.teamscale:teamscale-lib-commons","2297"
"com.lihaoyi:ammonite-cross-3.1.3-util_2.13","2296"
"org.glassfish.jaxb:txw2","2294"
"com.amazonaws:aws-java-sdk-cloudfront","2294"
"io.quarkus:quarkus-config-yaml","2293"
"org.scalacheck:scalacheck_sjs0.6_2.11","2293"
"com.amazonaws:aws-java-sdk-glacier","2292"
"io.quarkus:quarkus-smallrye-context-propagation","2292"
"org.scalatestplus:junit-4-12_2.13","2292"
"io.openliberty.features:com.ibm.websphere.appserver.eeCompatible-6.0","2292"
"org.codehaus.sonar:sonar-testing-harness","2291"
"net.e6tech:elements-common","2291"
"org.jetbrains.compose.foundation:foundation-uikitx64","2290"
"org.slf4j:slf4j-jcl","2290"
"com.sap.cloud.sdk.cloudplatform:security","2289"
"io.ktor:ktor-client-js-js","2289"
"org.jboss.naming:jnpserver","2287"
"org.apache.servicemix.bundles:org.apache.servicemix.bundles.javax-inject","2287"
"com.networknt:exception","2287"
"net.java.dev.stax-utils:stax-utils","2286"
"io.quarkus:quarkus-mutiny-reactive-streams-operators-deployment","2286"
"io.quarkus:quarkus-undertow","2285"
"org.hibernate.validator:hibernate-validator-annotation-processor","2284"
"io.ultreia.java4all.jaxx:jaxx-runtime-spi","2284"
"org.mock-server:mockserver-client-java","2284"
"edu.umd.cs.mtc:multithreadedtc","2284"
"io.quarkus:quarkus-jaxb-deployment","2283"
"io.quarkus:quarkus-caffeine","2282"
"org.drools:drools-workbench-models-commons","2282"
"software.amazon.awssdk:sagemakerfeaturestoreruntime","2282"
"org.finos.legend.engine:legend-engine-external-shared-format-runtime","2282"
"ch.qos.cal10n:cal10n-api","2282"
"software.amazon.awssdk:mwaa","2281"
"com.google.android.exoplayer:exoplayer","2280"
"net.openhft:chronicle-core","2280"
"software.amazon.awssdk:appintegrations","2279"
"io.gravitee.node:gravitee-node-container","2279"
"io.streamnative:pulsar-metadata","2279"
"software.amazon.awssdk:lookoutvision","2279"
"software.amazon.awssdk:ecrpublic","2279"
"software.amazon.awssdk:devopsguru","2279"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.role.mgt.core","2279"
"software.amazon.awssdk:connectcontactlens","2279"
"org.wso2.identity.apps:org.wso2.identity.apps.common","2279"
"software.amazon.awssdk:amplifybackend","2279"
"org.neo4j.gds:algo-common","2278"
"software.amazon.awssdk:customerprofiles","2278"
"org.noggit:noggit","2276"
"org.netbeans.api:org-openide-filesystems-nb","2276"
"org.sonatype.aether:aether-api","2275"
"com.amazonaws:aws-java-sdk-cloudwatchmetrics","2275"
"software.amazon.awssdk:sagemakeredge","2274"
"software.amazon.awssdk:emrcontainers","2274"
"software.amazon.awssdk:healthlake","2274"
"software.amazon.awssdk:auditmanager","2274"
"io.quarkus:quarkus-hibernate-orm-panache","2272"
"org.wvlet.airframe:airframe-surface_2.12","2272"
"com.liferay:com.liferay.gradle.plugins.app.javadoc.builder","2270"
"com.google.googlejavaformat:google-java-format","2269"
"com.baidu:jprotobuf","2269"
"org.scala-lang.modules:scala-xml_3","2269"
"org.apache.ftpserver:ftpserver-core","2267"
"com.yahoo.vespa:statistics","2267"
"org.apache.maven.shared:file-management","2267"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.claim.metadata.mgt.ui","2266"
"io.airlift:junit-extensions","2266"
"com.tcdng.unify:unify-core","2265"
"org.apache.hive:hive-common","2264"
"com.google.protobuf:protoc","2262"
"com.fasterxml.jackson.module:jackson-module-scala_3","2260"
"com.yahoo.vespa:clustercontroller-utils","2258"
"org.apache.nifi:nifi-record-serialization-service-api","2258"
"org.eclipse.microprofile.rest.client:microprofile-rest-client-api","2258"
"org.uberfire:uberfire-services-backend","2257"
"org.apache.commons:commons-jexl","2257"
"com.daml:daml-lf-engine_2.12","2257"
"org.mvnpm.at.vaadin:vaadin-themable-mixin","2257"
"org.mobicents.protocols.stream:stream","2256"
"com.lihaoyi:geny_2.12","2255"
"org.neo4j:neo4j-enterprise-kernel","2255"
"net.openhft:affinity","2254"
"org.apache.kafka:kafka_2.10","2254"
"org.projectnessie.nessie:nessie-model","2254"
"org.jbpm:jbpm-document","2253"
"org.scalatest:scalatest-wordspec_2.12","2253"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.gateway.stub","2252"
"com.netflix.frigga:frigga","2252"
"com.sun.jersey.contribs:jersey-apache-client4","2252"
"io.grpc:protoc-gen-grpc-java","2252"
"org.springframework.boot:spring-boot-starter-data-rest","2251"
"org.apache.maven.doxia:doxia-core","2251"
"com.sun.grizzly:grizzly-utils","2251"
"com.thetransactioncompany.wso2:java-property-utils","2250"
"org.commonjava.indy:indy-client-core-java","2250"
"org.jvnet.hudson.main:hudson-test-harness","2248"
"org.jetbrains.kotlin:kotlin-gradle-plugin-api","2248"
"com.daml:participant-state-index_2.13","2248"
"org.wso2.carbon.analytics:org.wso2.carbon.analytics.api","2248"
"org.springframework.batch:spring-batch-core","2247"
"io.helidon.microprofile.config:helidon-microprofile-config","2247"
"com.baomidou:mybatis-plus-annotation","2246"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.tier.cache.stub","2246"
"io.vertx:vertx-circuit-breaker","2245"
"com.typesafe.slick:slick_2.12","2245"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-linuxarm64","2244"
"com.github.spotbugs:spotbugs","2244"
"dev.zio:zio-interop-reactivestreams_2.13","2242"
"org.infinispan:infinispan-remote-query-server","2242"
"net.sf.saxon.wso2:saxon.he","2242"
